date,power,longitude,latitude,place
12/19/2008 17:53,3.5,36.49,129.68,경북 영덕군 동북동쪽 29km 해역
12/18/2008 23:38,2.3,36.47,129.66,경북 영덕군 동북동쪽 27km 해역
12/11/2008 19:31,2.7,40.38,126.87,북한 자강도 용림 남남동쪽 14km 지역
12/8/2008 8:49,2.4,35.14,124.62,전남 신안군 흑산면 북서쪽 95km 해역
12/7/2008 18:02,2.3,37.79,125.02,북한 황해남도 옹진 서남서쪽 34km 해역
12/7/2008 2:28,2.4,36.45,129.56,경북 영덕군 동북동쪽 18km 해역
11/11/2008 23:37,2.5,38.56,125.66,북한 황해북도 사리원 북서쪽 11km 지역
11/11/2008 21:30,3,38.55,125.67,북한 황해북도 사리원 서북서쪽 9km 지역
11/11/2008 21:20,3,38.54,125.65,북한 황해북도 사리원 서북서쪽 10km 지역
11/5/2008 18:12,2.3,37.07,129.11,경북 봉화군 동북동쪽 38km 지역
10/29/2008 9:26,3.4,36.35,127.25,충남 공주시 남동쪽 15km 지역
10/8/2008 11:04,2.1,38.12,127.11,경기 연천군 북동쪽 4km 지역
9/20/2008 11:24,2.8,34.11,125.02,전남 신안군 흑산면 남서쪽 73km 해역
9/13/2008 12:05,2.5,35.6,126.99,전북 정읍시 동북동쪽 12km 지역
9/11/2008 10:46,2.4,38.08,127.12,경기 연천군 동남동쪽 4km 지역
9/8/2008 15:35,2.6,34.57,128.25,경남 통영시 남남서쪽 36km 해역
9/4/2008 0:44,3,35.13,125.04,전남 신안군 흑산면 북서쪽 66km 해역
8/20/2008 14:45,2.2,35.72,125.69,전북 군산시 어청도 남남서쪽 52km 해역
7/27/2008 21:48,2.2,34.45,128.08,경남 남해군 남남동쪽 46km 해역
7/27/2008 17:13,2.4,39.4,126.03,북한 평안남도 평성 북동쪽 23km 지역
7/23/2008 19:29,3.2,34.49,128.04,경남 남해군 남남동쪽 41km 해역
7/22/2008 23:11,2.5,35.31,129.74,울산 동구 남동쪽 36km 해역
7/4/2008 20:48,2.5,39.3,127.19,북한 함경남도 고원 남남서쪽 15km 지역
7/4/2008 19:39,2.1,39.26,127.22,북한 함경남도 고원 남쪽 18km 지역
7/1/2008 16:32,2.3,35.54,128.82,경남 밀양시 북동쪽 8km 지역
6/30/2008 3:34,2.3,35.1,124.66,전남 신안군 흑산면 북서쪽 89km 해역
6/21/2008 23:30,2.2,35.57,128.6,경남 밀양시 북서쪽 17km 지역
5/31/2008 21:59,4.2,33.5,125.69,제주 제주시 서쪽 78km 해역
5/26/2008 11:01,2.6,35.85,130.01,경북 포항시 남구 동남동쪽 61km 해역
3/27/2008 16:29,2.8,37.78,126.4,인천 강화군 서북서쪽 9km 지역
3/21/2008 23:57,2.7,35.15,124.57,전남 신안군 흑산면 북서쪽 99km 해역
3/15/2008 1:38,2,38.11,127.1,경기 연천군 북동쪽 3km 지역
3/9/2008 18:07,2.2,38.75,125.84,북한 황해북도 송림 동쪽 18km 지역
3/8/2008 18:05,2,35.66,128.8,경북 청도군 동북동쪽 6km 지역
2/29/2008 15:53,3.2,38.75,126.23,북한 황해북도 신계 북서쪽 38km 지역
2/29/2008 5:37,2.4,33.57,126.54,제주 제주시 북쪽 8km 해역
2/26/2008 23:22,2.5,35.97,126.56,전북 군산시 서쪽 14km 해역
2/26/2008 9:10,2.6,37.95,124.85,인천 백령도 동쪽 15km 해역
2/23/2008 18:19,2.2,35.82,129.33,경북 경주시 동쪽 11km 지역
2/5/2008 10:06,2.3,38.41,125.9,북한 황해북도 사리원 남동쪽 16km 지역
1/16/2008 19:58,3.9,35.65,125.37,전북 군산시 어청도 남서쪽 75km 해역
1/14/2008 18:03,2.2,36.19,127.54,충남 금산군 북북동쪽 10km 지역
1/10/2008 22:51,2.2,35.09,125.06,전남 신안군 흑산면 북서쪽 62km 해역
1/1/2008 6:33,3.2,40.41,127.25,북한 함경남도 장진 북북동쪽 3km 지역
12/28/2007 4:03,2.7,34.98,129.64,부산 해운대구 동남동쪽 48km 해역
12/22/2007 9:54,2.6,38.63,125.5,북한 황해남도 안악군 북쪽 14km 지역
12/16/2007 0:04,2.2,35.62,127.8,경남 함양군 북북동쪽 13km 지역
11/19/2007 5:51,2.1,34.78,126.48,전남 영암군 서쪽 20km 지역
10/29/2007 2:32,2.5,36.62,128.42,경북 예천군 남서쪽 5km 지역
10/17/2007 20:06,2.1,36.43,129.57,경북 영덕군 동쪽 18km 해역
10/16/2007 14:59,2.9,37.45,128.97,강원 동해시 서남서쪽 15km 지역
10/13/2007 4:13,2.1,36.44,129.63,경북 영덕군 동쪽 24km 해역
10/8/2007 22:36,2.2,38.9,125.76,북한 평양 남쪽 13km 지역
10/6/2007 9:08,2.5,35.59,125.96,전남 영광군 북서쪽 61km 해역
10/4/2007 23:56,2.9,36.43,129.55,경북 영덕군 동쪽 16km 해역
10/1/2007 1:02,2.2,36.44,129.54,경북 영덕군 북동쪽 16km 해역
9/24/2007 0:24,2.6,36.45,129.61,경북 영덕군 동쪽 22km 해역
9/17/2007 1:16,3,36.45,129.69,경북 영덕군 동쪽 29km 해역
9/12/2007 6:50,2.7,36.46,129.47,경북 영덕군 동북동쪽 11km 해역
8/30/2007 16:12,2.9,38.69,125.64,북한 황해북도 송림 남쪽 5km 지역
8/18/2007 15:09,2.5,35.99,125.78,전북 군산시 어청도 남서쪽 23km 해역
8/12/2007 4:52,2.1,36.05,127.74,충북 영동군 남남서쪽 14km 지역
8/7/2007 18:39,2.4,37.23,128.8,강원 정선군 남동쪽 20km 지역
7/27/2007 1:37,2.1,39.16,126.65,북한 평안남도 양덕 남남동쪽 6km 지역
7/22/2007 13:49,2.6,36.88,126.66,충남 당진군 동남동쪽 3km 지역
7/19/2007 21:01,2.2,37.08,129.01,강원 태백시 남남동쪽 9km 지역
7/8/2007 19:28,2.2,37.37,129.66,강원 삼척시 동남동쪽 44km 해역
6/26/2007 0:01,2.2,35.61,130.15,울산 동구 동쪽 67km 해역
5/28/2007 0:51,2.1,35.23,128.57,경남 마산시 북쪽 4km 지역
5/26/2007 19:59,2.5,36.1,125.05,충남 태안군 서격렬비열도 남서쪽 70km 해역
5/19/2007 7:53,2.4,36.57,129,경북 청송군 북북서쪽 16km 지역
5/16/2007 4:56,2.5,35.72,129.22,경북 경주시 남쪽 13km 지역
5/13/2007 16:22,2.2,35.92,128.01,경북 김천시 남남서쪽 25km 지역
5/11/2007 5:51,2.1,35.55,129.91,울산 동구 동쪽 45km 해역
5/3/2007 18:24,2.1,36.6,127.83,경북 상주시 북서쪽 36km 지역
5/3/2007 12:24,2.2,36.13,127.85,충북 영동군 남동쪽 7km 지역
4/25/2007 8:36,2,36.94,126.53,충남 당진군 서북서쪽 11km 지역
4/1/2007 22:16,2.3,38.58,125.63,북한 황해북도 사리원 북서쪽 14km 지역
3/28/2007 2:47,2.8,38.64,125.6,북한 황해북도 송림 남남서쪽 11km 해역
3/15/2007 5:30,2.9,36.18,127.97,충북 영동군 동쪽 17km 지역
3/10/2007 18:18,2,37.21,128.85,강원 정선군 남동쪽 25km 지역
2/6/2007 0:35,2.2,34.97,129.68,부산 기장군 남동쪽 52km 해역
1/24/2007 16:31,2.4,38.62,125.59,북한 황해북도 송림 남남서쪽 13km 지역
1/20/2007 20:56,4.8,37.68,128.59,강원 평창군 북북동쪽 39km 지역
1/19/2007 9:06,2,37.69,128.57,강원 평창군 북북동쪽 39km 지역
1/6/2007 5:47,2.4,39.11,127.98,북한 강원 원산 동쪽 48km 해역
12/28/2006 9:44,2.2,36.11,128.11,경북 김천시 남남동쪽 3km 지역
12/20/2006 1:18,2.1,37.14,129.9,경북 울진군 동북동쪽 47km 해역
12/10/2006 1:39,2.5,33.06,126.22,제주 서귀포시 남서쪽 35km 해역
12/4/2006 0:51,2.7,36.46,127.92,경북 상주시 서북서쪽 22km 지역
11/26/2006 3:05,2.4,34.14,127.48,전남 여수시 거문도 북동쪽 20km 해역
11/12/2006 8:19,2.9,38.59,125.12,북한 남포 서남서쪽 34km 지역
11/11/2006 1:16,2.4,35.97,127.45,전북 진안군 북쪽 20km 지역
10/25/2006 18:14,2.6,33.36,125.75,제주 제주시 고산 서쪽 39km 해역
10/22/2006 14:09,2.2,37.13,125.98,인천 옹진군 덕적도 서남서쪽 18km 해역
10/16/2006 14:12,2.4,37.35,124.88,인천 백령도 남남동쪽 69km 해역
10/4/2006 5:29,2.2,36.67,127.67,충북 청원군 동북동쪽 16km 지역
9/29/2006 23:07,3.4,34.1,124.9,전남 신안군 흑산면 남서쪽 81km 해역
9/20/2006 14:15,2.1,34.62,128.81,경남 거제시 남남동쪽 33km 해역
9/20/2006 0:03,2.6,35.92,129.56,경북 포항시 남구 동남동쪽 20km 해역
8/26/2006 7:44,2.2,37.21,128.81,강원 정선군 남동쪽 23km 지역
8/9/2006 8:16,2.3,35.7,124.82,전남 영광군 안마도 서북서쪽 117km 해역
8/7/2006 14:18,2.8,35.6,124.63,전남 신안군 흑산면 북서쪽 130km 해역
8/1/2006 12:57,2,35.74,127.82,경남 거창군 북서쪽 10km 지역
7/26/2006 2:50,2,35.8,127.88,경남 거창군 북북서쪽 13km 지역
7/25/2006 23:29,2.5,35.79,127.89,경남 거창군 북쪽 12km 지역
7/24/2006 2:44,2,37.17,126.32,인천 옹진군 남서쪽 42km 해역
7/18/2006 14:49,2,36.13,126.65,충남 서천군 북서쪽 7km 지역
6/1/2006 11:58,2.4,34.6,128.16,경남 남해군 남동쪽 36km 해역
5/8/2006 6:59,2.4,36.22,129.54,경북 포항시 북구 북동쪽 25km 해역
4/30/2006 9:50,2.5,37.05,129.84,경북 울진군 동쪽 39km 해역
4/29/2006 11:01,3.5,37.09,129.93,경북 울진군 동북동쪽 48km 해역
4/29/2006 1:01,2.5,37.07,129.81,경북 울진군 동북동쪽 37km 해역
4/28/2006 23:54,2.5,37.12,129.93,경북 울진군 동북동쪽 49km 해역
4/28/2006 23:47,3,37.09,129.93,경북 울진군 동북동쪽 48km 해역
4/19/2006 16:18,2.1,37.01,129.82,경북 울진군 동쪽 37km 해역
4/19/2006 16:01,2.4,37.1,129.92,경북 울진군 동북동쪽 47km 해역
4/19/2006 10:57,2.5,37.1,129.91,경북 울진군 동북동쪽 47km 해역
4/19/2006 9:49,3,37.05,129.96,경북 울진군 동쪽 50km 해역
4/19/2006 9:35,2.4,37.07,129.93,경북 울진군 동쪽 48km 해역
4/13/2006 1:09,2.8,34.74,125.01,전남 신안군 흑산면 서북서쪽 43km 해역
4/3/2006 18:14,3.3,38.68,125.96,북한 황해도 사리원 동북동쪽 24km지역
4/2/2006 0:04,2,35.38,127.22,전북 남원시 서남서쪽 16km 지역
3/26/2006 7:54,2.4,35.67,126.26,전북 부안군 위도 북북서쪽 48km 해역
3/23/2006 7:42,2.5,38.33,127.3,북한 강원 철원군 북쪽 20km 지역
3/19/2006 14:03,2,36.33,127.34,대전 서구 서남서쪽 3km 지역
3/19/2006 13:59,2.9,36.34,127.36,대전 서구 서남서쪽 1km 지역
3/15/2006 4:36,2.4,38.19,125.94,북한 황해남도 해주 북동쪽 26km 지역
3/11/2006 4:52,2.1,37.13,126,충남 태안군 북북서쪽 51km 해역
3/10/2006 5:57,2.5,33.3,127.15,제주 서귀포시 동쪽 59km 해역
2/28/2006 18:52,2.3,36.22,127.66,충북 영동군 서북서쪽 13km 지역
2/28/2006 0:11,2.3,35.8,127.89,경남 거창군 북쪽 13km 지역
2/14/2006 3:32,3,38.67,126.03,북한 황해북도 사리원 북동쪽 30km 지역
1/21/2006 11:29,2.1,36.33,127.26,충남 공주시 남동쪽 18km 지역
1/19/2006 22:53,2,37.19,128.77,강원 영월군 동쪽 27km 지역
1/19/2006 12:35,3.2,37.21,128.8,강원 정선군 남남동쪽 22km 지역
12/25/2005 3:58,2.6,34.76,127.11,전남 보성군 동남동쪽 3km 해역
12/18/2005 0:00,2.2,34.64,127.61,전남 여수시 남서쪽 15km 해역
12/7/2005 18:02,2.5,36.62,127.76,충북 괴산군 남쪽 21km 지역
11/27/2005 11:47,3.1,38.35,123.99,북한 인천 백령도 북서쪽 75km 해역
11/15/2005 9:10,3.1,37.21,128.8,강원 정선군 남남동쪽 23km 지역
11/6/2005 12:52,2.2,35.98,128.13,경북 김천시 남쪽 18km 지역
10/23/2005 1:02,2.7,34.98,127.01,전남 화순군 남남동쪽 10km 지역
10/21/2005 12:00,3.2,37.87,125.05,북한 황해남도 옹진 서남서쪽 28km 해역
10/13/2005 11:22,2.7,36.94,129.47,경북 울진군 남동쪽 9km 해역
10/10/2005 8:51,3.5,37.92,124.94,북한 인천 백령도 동쪽 23km 해역
10/3/2005 19:18,2.1,35.82,129.58,경북 포항시 남구 남동쪽 29km 해역
9/7/2005 17:11,2.1,37.09,127.84,충북 충주시 북서쪽 13km 지역
8/31/2005 12:58,2.2,37.13,129.69,경북 울진군 동북동쪽 30km 해역
8/25/2005 19:33,2.4,36.65,126.26,충남 태안군 남남서쪽 11km 지역
8/24/2005 5:06,3.4,34.16,127.03,전남 여수시 거문도 서북서쪽 30km 해역
7/30/2005 3:01,3.1,34.16,127.44,전남 여수시 거문도 북동쪽 19km 해역
6/30/2005 0:25,3.1,36.66,129.63,경북 영덕군 북동쪽 36km 해역
6/29/2005 23:18,4,34.5,129.05,경남 통영시 매물도 동남동쪽 46km 해역
6/20/2005 15:31,3,38.81,125.57,북한 황해북도 송림 북서쪽 10km 지역
6/15/2005 7:37,3,33,126.15,제주 제주시 고산 남쪽 33km 해역
6/15/2005 7:07,3.9,33.06,126.17,제주 제주시 고산 남쪽 26km 해역
6/10/2005 21:14,2.5,36.77,128.48,경북 예천군 북쪽 13km 지역
6/10/2005 12:49,2.3,36.78,128.49,경북 영주시 서남서쪽 12km 지역
6/8/2005 0:07,2.5,37.51,124.76,인천 백령도 남쪽 50km 해역
5/15/2005 7:22,2.6,38.13,125.6,북한 황해남도 해주 북서쪽 14km 지역
5/1/2005 16:27,3.6,35.04,122.99,전남 신안군 흑산면 서쪽 230km 해역
4/21/2005 12:37,3,34.91,125.47,전남 신안군 흑산면 북쪽 29km 해역
4/9/2005 23:04,2.4,35.67,130.03,울산 동구 동북동쪽 58km 해역
4/9/2005 19:14,2.4,37.17,125.41,인천 옹진군 연평도 남남서쪽 61km 해역
4/1/2005 0:15,2.4,33.56,126.97,제주 서귀포시 성산 북북동쪽 21km 해역
3/31/2005 19:32,2.2,36.43,125.57,충남 태안군 서격렬비열도 남쪽 19km 해역
3/17/2005 23:39,3.1,32.47,125.85,제주 서귀포시 남서쪽 108km 해역
3/12/2005 11:56,2.4,38.82,127.14,북한 강원 회양 서북서쪽 42km 지역
2/20/2005 22:18,3.4,35.4,126.22,전남 영광군 서북서쪽 30km 해역
2/7/2005 20:16,2.8,36.59,130.02,경북 영덕군 동북동쪽 62km 해역
2/5/2005 11:27,2.5,33.49,126.36,제주 제주시 서쪽 16km 해역
2/3/2005 7:48,2.4,38.95,130.39,경북 울릉군 북북서쪽 169km 해역
12/12/2004 3:00,2.1,33.6,127.7,제주 제주시 동쪽 109km 해역
12/10/2004 19:41,2.3,32.9,125.8,제주 서귀포시 서남서쪽 77km 해역
11/30/2004 13:51,2.5,33.2,125.7,제주 서귀포시 서쪽 76km 해역
11/28/2004 13:15,2.4,37.6,129.5,강원 삼척시 동북동쪽 34km 해역
11/5/2004 1:25,2,37.1,126.1,인천 옹진군 덕적도 남남서쪽 14km 해역
10/20/2004 14:12,2.7,34.4,125.5,전남 신안군 흑산면 남쪽 28km 해역
10/14/2004 3:02,2.7,33.7,127.3,전남 여수시 거문도 남쪽 36km 해역
10/11/2004 19:19,2.2,38,125.4,북한 황해남도 옹진 북북동쪽 9km 지역
10/4/2004 6:24,2,35.5,128.3,경남 의령군 북쪽 20km 지역
9/27/2004 18:47,2.5,35.5,128.3,경남 의령군 북쪽 20km 지역
9/24/2004 1:40,2.5,33.4,127.1,제주 서귀포시 성산 동쪽 20km 해역
9/15/2004 7:47,2.5,37.5,126.9,서울 영등포구 남쪽 3km 지역
8/13/2004 22:42,2.7,37.6,126.5,인천 강화군 남쪽 16km 지역
8/11/2004 4:29,2.3,33.3,126.2,제주 제주시 남서쪽 38km 지역
8/6/2004 5:32,3.3,35.9,127.4,전북 진안군 북쪽 13km 지역
7/14/2004 20:37,2.1,36.4,127.3,대전 유성구 북서쪽 7km 지역
7/14/2004 13:44,2.6,33.4,127.2,제주 제주시 동쪽 63km 해역
7/13/2004 21:08,2.1,38.5,126,북한 황해북도 사리원 동쪽 21km 지역
6/11/2004 16:25,2.1,37.3,128.7,강원 정선군 남남동쪽 9km 지역
6/1/2004 20:22,3.5,37.2,130,경북 울진군 동북동쪽 58km 해역
5/30/2004 21:45,2.2,37,129.3,경북 울진군 서쪽 9km 지역
5/30/2004 4:45,2,36.6,130,경북 영덕군 동북동쪽 60km 해역
5/29/2004 19:14,5.2,36.8,130.2,경북 울진군 동남동쪽 74km 해역
5/25/2004 18:08,2.7,39.5,124.9,북한 평안북도 정주 남서쪽 34km 해역
5/17/2004 15:05,2.1,36.4,125.9,전북 군산시 어청도 북북서쪽 31km 해역
5/6/2004 23:10,2,37.5,129.9,강원 삼척시 동쪽 65km 해역
5/5/2004 12:22,3.1,32.7,126,제주 서귀포시 남서쪽 78km 해역
5/5/2004 2:15,2.2,33.4,127.3,제주 제주시 동쪽 72km 해역
5/5/2004 1:07,2.2,33.4,127.3,제주 제주시 동쪽 72km 해역
4/30/2004 23:43,2.8,35.8,129.4,경북 경주시 동남동쪽 17km 지역
4/29/2004 17:31,2.9,37.4,123.8,인천 백령도 남서쪽 99km 해역
4/26/2004 13:29,3.9,35.8,128.2,경북 고령군 북서쪽 10km 지역
4/15/2004 23:25,2,34.9,124.6,전남 신안군 흑산면 서북서쪽 84km 해역
4/2/2004 12:04,2.9,39.4,126,북한 평안남도 평성 북동쪽 21km 지역
3/7/2004 20:58,2.9,35.8,125.4,전북 군산시 어청도 남서쪽 63km 해역
2/26/2004 5:51,2.1,37.2,128.9,강원 정선군 남동쪽 29km 지역
2/6/2004 7:30,2.4,38.6,126.1,북한 황해북도 사리원 동북동쪽 31km 지역
1/29/2004 20:22,2.4,35.9,128.5,경북 칠곡군 남동쪽 13km 지역
1/23/2004 5:27,2,35.4,128,경남 산청군 동쪽 11km 지역
1/17/2004 9:47,2.9,33.7,125.8,제주 제주시 서북서쪽 72km 해역
1/6/2004 1:49,3.2,38.7,125.1,북한 남포 서남서쪽 31km 해역
1/5/2004 6:11,2.9,36.2,127,충남 논산시 서북서쪽 9km 지역
10/17/2003 11:55,2,35.8,129.4,경북 경주시 동남동쪽 17km 지역
10/14/2003 1:44,2.4,34.1,127.5,전남 고흥군 남남동쪽 60km 해역
10/13/2003 18:12,3.6,37,126.5,충남 당진군 북서쪽 17km 지역
10/5/2003 5:03,2.1,36.3,127.3,대전 유성구 남서쪽 8km 지역
10/4/2003 4:59,2.3,33.2,126.9,제주 서귀포시 동쪽 37km 해역
9/25/2003 15:24,2.5,36,129.6,경북 포항시 북구 동남동쪽 21km 해역
9/24/2003 3:26,2.3,35.8,128.5,대구 달성군 서남서쪽 6km 지역
9/19/2003 20:48,2.9,37.5,124.5,인천 백령도 남남서쪽 53km 해역
8/12/2003 1:25,2.6,34.7,130.3,부산 기장군 동남동쪽 115km 해역
8/7/2003 11:04,2.7,36.8,129.5,경북 울진군 남남동쪽 23km 해역
7/28/2003 6:12,2.7,35.1,124.7,전남 신안군 흑산면 북서쪽 86km 해역
7/18/2003 17:05,2.9,35,124.3,전남 신안군 흑산면 서북서쪽 114km 해역
7/9/2003 15:20,2.7,34.9,128.2,경남 고성군 남서쪽 14km 지역
7/5/2003 12:18,3,37.4,125.3,인천 옹진군 연평도 남서쪽 46km 해역
6/29/2003 11:53,2.1,35.7,124.8,전북 군산시 어청도 서남서쪽 115km 해역
6/9/2003 10:14,4,36,123.6,충남 태안군 서격렬비열도 서남서쪽 186km 해역
6/8/2003 2:07,2.6,36.5,125.1,충남 태안군 서격렬비열도 서남서쪽 40km 해역
6/4/2003 3:34,2.7,35.2,125.2,전남 신안군 흑산면 북북서쪽 66km 해역
4/16/2003 2:55,3.3,36.4,126.3,충남 보령시 서북서쪽 29km 해역
4/5/2003 0:56,2.4,36.2,127.3,충남 논산시 동쪽 18km 지역
4/5/2003 0:31,2.9,36.2,127.3,충남 논산시 동쪽 18km 지역
4/5/2003 0:25,2.5,36.2,127.3,충남 논산시 동쪽 18km 지역
4/1/2003 22:26,2.1,36.4,127.8,충북 보은군 남남동쪽 11km 지역
3/30/2003 20:10,5,37.8,123.7,인천 백령도 서남서쪽 88km 해역
3/23/2003 5:38,4.9,35,124.6,전남 신안군 흑산면 서북서쪽 88km 해역
3/19/2003 23:05,2.3,36.5,129.6,경북 영덕군 동북동쪽 23km 해역
3/14/2003 4:06,2.1,36.2,128.7,경북 군위군 동남동쪽 12km 지역
3/10/2003 3:28,3.1,36.1,128.4,경북 구미시 동남동쪽 5km 지역
3/4/2003 12:44,2.9,38.3,128.6,강원 속초시 북쪽 10km 해역
3/1/2003 23:33,3,35.8,129.3,경북 경주시 동남동쪽 9km 지역
3/1/2003 21:07,2.5,37.6,124.6,인천 백령도 남쪽 40km 해역
2/14/2003 16:42,2.9,38,124.5,인천 백령도 서북서쪽 17km 해역
2/9/2003 22:28,2.3,36,127.9,경북 김천시 남서쪽 23km 지역
2/8/2003 23:46,2.9,35.3,126.6,전남 영광군 동북동쪽 8km 지역
1/16/2003 14:02,2.2,33.6,127.3,제주 제주시 동쪽 72km 해역
1/13/2003 22:03,2.8,35.8,129.4,경북 경주시 동남동쪽 17km 지역
1/10/2003 7:56,2.7,35.9,129.2,경북 경주시 북쪽 7km 지역
1/9/2003 17:33,3.9,37.4,124.2,인천 백령도 남서쪽 74km 해역
12/26/2002 23:41,2.7,36.5,127,충남 공주시 서북서쪽 13km 지역
12/17/2002 8:44,2.1,37.1,126.4,인천 옹진군 덕적도 동남동쪽 26km 해역
12/16/2002 18:21,2.4,36.7,130.2,경북 울진군 동남동쪽 78km 해역
12/12/2002 21:42,2.3,37.1,126.4,인천 옹진군 덕적도 동남동쪽 26km 해역
12/10/2002 7:42,3.8,38.8,127.2,북한 강원 회양 서북서쪽 36km 지역
12/7/2002 16:43,2.7,37.4,129.4,강원 삼척시 동남동쪽 21km 해역
12/5/2002 11:01,2.1,36.7,126.2,충남 태안군 서남서쪽 10km 지역
12/5/2002 10:05,2,36.7,126.3,충남 태안군 남쪽 5km 지역
11/13/2002 21:46,2.4,35.8,127.9,경남 거창군 북쪽 13km 지역
11/6/2002 21:48,2.5,36.4,127.7,충북 옥천군 북동쪽 16km 지역
10/28/2002 11:50,2.8,35.1,126.6,전남 함평군 동북동쪽 8km 지역
10/25/2002 4:06,2.4,33.9,127.1,전남 여수시 거문도 남서쪽 24km 해역
10/23/2002 10:30,2.8,34.9,128.4,경남 통영시 북북서쪽 6km 지역
10/20/2002 4:22,3,35.2,127.7,경남 하동군 북북서쪽 16km 지역
10/19/2002 21:31,2.7,36.2,127.6,충남 금산군 북동쪽 15km 지역
10/16/2002 19:48,2.4,36.6,127.6,충북 청원군 동남동쪽 11km 지역
10/4/2002 2:06,2.4,38.1,126.4,북한 개성 북서쪽 20km 지역
9/19/2002 3:10,2.9,35.6,125.4,전남 신안군 흑산면 북쪽 106km 해역
9/16/2002 7:36,2.8,36.1,128.3,경북 구미시 서남서쪽 5km 지역
9/15/2002 16:40,2.5,35.9,129.7,경북 포항시 남구 동남동쪽 33km 해역
8/13/2002 16:07,2.7,35.1,125.2,전남 신안군 흑산면 북북서쪽 56km 해역
8/10/2002 21:47,4,35.1,123.4,전남 흑산도 서북서쪽 195km 해역
8/6/2002 21:37,2.5,35.7,127.6,전북 장수군 북동쪽 9km 지역
8/6/2002 7:32,3,34.7,127.4,전남 고흥군 북동쪽 15km 지역
7/17/2002 6:50,3.3,38,124.4,인천 백령도 서북서쪽 25km 해역
7/12/2002 8:17,2.1,35.9,129.8,경북 포항시 남구 동남동쪽 41km 해역
7/9/2002 4:01,3.8,35.9,129.6,경북 포항시 남구 동남동쪽 24km 해역
7/2/2002 1:49,2.3,35.8,128,경남 거창군 북북동쪽 15km 지역
6/23/2002 11:12,2,34.7,126.6,전남 영암군 남서쪽 14km 지역
6/7/2002 22:24,2.8,38.4,125.3,북한 황해남도 안악 남서쪽 21km 지역
5/29/2002 18:22,2.4,34.7,127.9,경남 남해군 남쪽 15km 해역
4/17/2002 7:52,3.9,40.5,128.5,북한 함경남도 북청 북북동쪽 33km 지역
4/14/2002 12:29,2.4,35.1,125,전남 신안군 흑산면 북서쪽 66km 해역
4/1/2002 7:46,2.5,37.3,128.1,강원 원주시 동남동쪽 15km 지역
3/25/2002 18:10,2.4,37.1,127.2,경기 용인시 처인구 남남서쪽 12km 지역
3/25/2002 5:31,2.4,37.4,129.2,강원 삼척시 남남동쪽 6km 지역
3/22/2002 11:28,3.5,38.3,124.5,북한 인천 백령도 북북서쪽 42km 해역
3/17/2002 9:26,3.9,38.1,124.3,북한 인천 백령도 서북서쪽 37km 해역
3/12/2002 20:04,2.4,34.9,127.4,전남 순천시 서남서쪽 10km 지역
3/8/2002 2:09,2.4,35.5,126.1,전북 부안군 위도 서남서쪽 21km 해역
3/7/2002 23:30,3,36.5,126.6,충남 홍성군 남남서쪽 12km 지역
2/28/2002 22:26,2.1,36.7,128.1,경북 문경시 북북서쪽 15km 지역
2/7/2002 9:31,2.4,36.1,129.2,경북 포항시 북구 서북서쪽 17km 지역
2/3/2002 22:44,2.6,35,125,전남 신안군 흑산면 북서쪽 58km 해역
1/17/2002 20:16,2.9,35.1,125,전남 신안군 흑산면 북서쪽 66km 해역
1/17/2002 6:28,2.8,36.2,126.2,전북 군산시 어청도 동북동쪽 22km 해역
1/8/2002 8:18,2.8,35.8,128.2,경북 고령군 북서쪽 10km 지역
1/7/2002 17:10,3.1,35.4,128.8,경남 밀양시 남남동쪽 10km 지역
1/4/2002 0:33,2.3,34.8,127.4,전남 보성군 동쪽 29km 지역
11/30/2001 11:18,2.4,35.9,127.5,전북 진안군 북북동쪽 14km 지역
11/24/2001 16:10,4.1,36.7,129.9,경북 울진군 남동쪽 55km 해역
11/21/2001 10:49,3.5,36.7,128.3,경북 문경시 북동쪽 16km 지역
11/13/2001 6:15,1.9,36.5,127.9,충북 보은군 동쪽 15km 지역
11/9/2001 13:54,2.6,34.7,126.9,전남 장흥군 북북서쪽 2km 지역
10/28/2001 22:27,2.1,37.1,129,강원 태백시 남쪽 7km 지역
10/1/2001 3:35,2.6,36,127.7,전북 무주군 동쪽 3km 지역
9/24/2001 9:33,2.6,35.5,127.5,전북 남원시 북동쪽 14km 지역
9/19/2001 8:47,2.6,36.6,126.9,충남 예산군 남동쪽 11km 지역
9/15/2001 2:32,2.2,35.6,125.9,전북 부안군 서쪽 70km 해역
9/13/2001 6:07,2.2,36.4,127,충남 청양군 동남동쪽 18km 지역
9/7/2001 8:42,2.8,34.8,127.4,전남 보성군 동쪽 29km 지역
8/24/2001 11:12,3.1,35.9,128.2,경북 성주군 서남서쪽 8km 지역
8/20/2001 21:04,2.5,34,125.5,전남 신안군 흑산면 남쪽 72km 해역
8/6/2001 23:46,2.3,36.7,128.3,경북 문경시 북동쪽 16km 지역
7/27/2001 10:04,2.2,36.5,128,경북 상주시 북서쪽 18km 지역
7/26/2001 19:55,2,36.2,127.4,충남 금산군 북서쪽 13km 지역
7/23/2001 17:29,3.5,36.4,128,경북 상주시 서쪽 14km 지역
7/15/2001 20:01,2.3,36.7,127,충남 아산시 남쪽 10km 지역
6/29/2001 11:21,3.6,35.8,126.6,전북 부안군 서북서쪽 15km 해역
6/17/2001 1:04,2.3,35.7,126.4,전북 부안군 서쪽 30km 해역
